,title,location,price,url,listing_id,bedrooms,bathrooms,floor_area,land_area,floor,name,latitude,longitude,address,facilities,Air conditioning,Alarm,Balcony,Built-in wardrobe,Car park,Children's area,Garden,Internet,Security,Swimming pool,Tennis court,Terrace,Utility room,price_per_sqm
850,,"Quezon City, Metro Manila",27000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_32052ca7560c-0e51-3992-fdd5-ab298089,019107ef-4cca-7006-84b9-d9342fd74976,4.0,4.0,300.0,340 m2,,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.6904003,121.0994166,"Filinvest 2 Road, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Utility room']",0,0,0,0,1,0,0,0,0,0,0,0,1,90000.0
851,,"Quezon City, Metro Manila",70000000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-saint-ignatius-metro-manila_65ee4411cfa5-4290-edd2-d199-cdf96089,FSHL-80849,3.0,3.0,350.0,210 m2,,"3 Bedroom House for sale in Saint Ignatius, Metro Manila",14.6110805,121.0709164,"St. Ignatius Village Katipunan Gate, 1st Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,200000.0
852,,"Quezon City, Metro Manila",20000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-univ-phil-village-metro-manila_369fd1082473-eeff-a882-9aab-82c18089,FSHL-80572,4.0,2.0,48.0,200 m2,,"4 Bedroom House for sale in Univ. Phil. Village, Metro Manila",14.648214,121.0557259,"U.P. Village, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,416666.67
853,,"Quezon City, Metro Manila",165000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-pansol-metro-manila_b16120ca6800-9811-8ee2-a79e-604c8089,0191d593-b02f-7bb1-8810-9913fd97838e,4.0,4.0,450.0,496 m2,,"4 Bedroom House for sale in Pansol, Metro Manila",14.6659182,121.0865889,"Ayala Heights Drive, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,366666.67
854,,"Quezon City, Metro Manila",7600000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-kaligayahan-metro-manila_32b083764188-3720-deb5-5b9e-03cdf82a,RESIDOT002059,3.0,3.0,151.0,100 m2,,"3 Bedroom House for sale in Kaligayahan, Metro Manila",14.7291254,121.0420927,"Greenfields 1, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Car park', 'Tennis court']",1,0,0,0,1,0,0,0,0,1,1,0,0,50331.13
855,,"Quezon City, Metro Manila",356950000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-ugong-norte-metro-manila_69f71aacb163-4531-d195-31d3-3bb66866,FSHL-80745,4.0,4.0,750.0,605 m2,,"4 Bedroom House for sale in Ugong Norte, Metro Manila",14.5947348,121.0653993,"Corinthian Gardens Park, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,475933.33
856,,"Quezon City, Metro Manila",27000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-bagong-silangan-metro-manila_62b0a5e5bc4d-569e-0d15-80a4-4576dc28,FSHL-80487,5.0,6.0,500.0,355 m2,3.0,"5 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,54000.0
857,,"Quezon City, Metro Manila",27000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-bagong-silangan-metro-manila_62b0a5e5bc4d-569e-0d15-80a4-4576dc28,FSHL-80487,5.0,6.0,500.0,355 m2,3.0,"5 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,54000.0
858,,"Quezon City, Metro Manila",26000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_b4799d1f429e-1fb1-eaa2-e270-33c66089,FSHL-80826,5.0,2.0,300.0,300 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6843724,121.0909537,"Filinvest 1 Road, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,86666.67
859,,"Quezon City, Metro Manila",25000000.0,https://www.dotproperty.com.ph/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_6160937,FSHL-8068,4.0,4.0,300.0,311 m2,2.0,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.6843724,121.0909537,"Filinvest 1, Filinvest 1 Road 1, Batasan, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,83333.33
860,,"Quezon City, Metro Manila",35000000.0,https://www.dotproperty.com.ph/ads/11-bedroom-house-for-sale-in-holy-spirit-metro-manila_0035858979f9-ec20-e9c5-ef3d-598a7221,TG-CP254,11.0,2.0,425.0,475 m2,,"11 Bedroom House for sale in Holy Spirit, Metro Manila",14.6835997,121.0781153,"Isidora Hills Subdivision, Drive, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Equipped kitchen', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",1,0,0,1,1,0,0,0,0,0,0,0,0,82352.94
861,,"Quezon City, Metro Manila",23000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_53c6491c8bc8-cd60-7105-f1f4-eaf87a9d,FSHL-80553,5.0,4.0,300.0,300 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6815238,121.092982,"Filinvest 1 Subdivision, Batasan Hills, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,76666.67
862,,"Quezon City, Metro Manila",28000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-holy-spirit-metro-manila_f96df2c8f649-9610-a662-b176-3cb76089,nc2010,4.0,4.0,350.0,215 m2,,"4 Bedroom House for sale in Holy Spirit, Metro Manila",14.6768357,121.0766279,"Don Antonio Heights, Don Primitivo, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,80000.0
863,,"Quezon City, Metro Manila",28000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-greater-lagro-metro-manila_2d96a6563b8c-c961-1fd5-994a-ed48dcc3,6ddc15cb-f500-4ca8-830d-d1e6343f30c7,4.0,4.0,300.0,300 m2,2.0,"4 Bedroom House for sale in Greater Lagro, Metro Manila",14.7222935,121.0578842,"Casa Milan, Milano Drive, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Garden', 'Utility room']",0,0,0,0,1,0,1,0,0,0,0,0,1,93333.33
864,,"Quezon City, Metro Manila",8800000.0,https://www.dotproperty.com.ph/3-bedroom-house-for-sale-in-bagong-silangan-metro-manila_8101079,8b5763f1-0499-4488-a5dc-bb8162a4008e,3.0,,114.0,216 m2,2.0,"3 Bedroom House for sale in Batasan Hills, Metro Manila",14.6928906,121.1042563,"Filinvest Heights Clubhouse, Filinvest 2 Rd, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park']",0,0,0,0,1,0,0,0,1,0,0,0,0,77192.98
865,,"Quezon City, Metro Manila",70000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-lourdes-metro-manila_70cb826cfbec-9c40-4305-ffb8-fbe6d472,ES - STA. MESA. HEIGHTS,5.0,3.0,290.0,387.2 m2,,"5 Bedroom House for sale in Lourdes, Metro Manila",14.6300414,121.0006663,"Sta Mesa Heights, Cordillera, Santa Mesa Heights, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Equipped kitchen', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen']",1,1,0,1,1,0,0,0,0,0,0,0,0,241379.31
866,,"Quezon City, Metro Manila",38000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-commonwealth-metro-manila_cd4930818374-4ad1-7222-90a2-582e7089,RESIDOT002465,4.0,4.0,360.0,,,"4 Bedroom House for sale in Commonwealth, Metro Manila",14.7093723,121.086427,"Binondo, Binondo, Manila, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,105555.56
867,,"Quezon City, Metro Manila",17500000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-pasong-tamo-metro-manila_539e273da199-089f-a662-74ca-069b7089,TG-SM553,3.0,2.0,105.0,290 m2,,"3 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6793833,121.0593087,"Pasong Tamo, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Garden', 'Electricity', 'Water', 'Built-in kitchen']",0,0,0,0,1,0,1,0,0,0,0,0,0,166666.67
868,,"Quezon City, Metro Manila",7500000.0,https://www.dotproperty.com.ph/ads/2-bedroom-house-for-sale-in-bagong-silangan-metro-manila_4ccbaec8fa69-b8af-1e85-4657-3660a4af,FSHL-80744,2.0,1.0,80.0,100 m2,,"2 Bedroom House for sale in Bagong Silangan, Metro Manila",14.7103277,121.1093258,"Spring Country by Filinvest, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,93750.0
869,,"Quezon City, Metro Manila",55000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-loyola-heights-metro-manila-near-lrt-2-anonas_560db0887151-93e1-dcc2-6a7f-c0027089,TG-CP959-1A,5.0,5.0,250.0,400 m2,,"5 Bedroom House for sale in Loyola Heights, Metro Manila near LRT-2 Anonas",14.6358442,121.064742,"1 Xavierville Avenue, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Garden', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",1,0,0,1,1,0,1,0,0,0,0,0,0,220000.0
870,,"Quezon City, Metro Manila",80000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_6f29a905eeb9-0280-4882-93c6-26a86089,01931f37-3d60-7115-9179-0ebb490f07a3,5.0,5.0,634.0,400 m2,,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6695297,121.0929864,"Capitol Homes, London Avenue, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,126182.97
871,,"Quezon City, Metro Manila",74000000.0,https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-pasong-tamo-metro-manila_f26aa8409c89-0280-4882-3704-96a86089,01931f30-5926-7115-9179-01d0951ff37a,7.0,5.0,362.0,558 m2,,"7 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6746752,121.0590176,"Mira-Nila Homes, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,204419.89
872,,"Quezon City, Metro Manila",39800000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_9fe41f8a535d-49c1-78b5-5615-e5de6dea,FSHL-80608,5.0,4.0,380.0,300 m2,2.0,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6756164,121.0970032,"Vista Real Classica Phase 2, Tokyo, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Balcony'],0,0,1,0,0,0,0,0,0,0,0,0,0,104736.84
873,,"Quezon City, Metro Manila",60000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_372b94e6138f-02bf-5155-6fb3-0f4c2eed,cbb7d5a9-6ea3-4484-ae79-a1683b50e726,4.0,5.0,550.0,315 m2,,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.6747002,121.0876744,"Don Antonio Royale Estates, Matandang Balara, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,109090.91
874,,"Quezon City, Metro Manila",128000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-mariana-metro-manila-near-lrt-2-j-ruiz_d37b06dbb0e8-83a0-dcc2-6568-6c236089,019367d3-1343-7ddc-9f61-1b9eec39e26c,5.0,,304.0,329 m2,2.0,"5 Bedroom House for sale in Mariana, Metro Manila near LRT-2 J. Ruiz",14.6171406,121.0277668,"9th Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Equipped kitchen', 'Electricity', 'Built-in wardrobe', 'Built-in kitchen']",0,0,0,1,1,0,0,0,1,0,0,0,0,421052.63
875,,"Quezon City, Metro Manila",70000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-horseshoe-metro-manila-near-lrt-2-betty-go-belmonte_fd0b010671f5-b19f-ac45-16c9-2d96fbcd,ES - HORSE SHOE,4.0,4.0,550.0,116.8 m2,,"4 Bedroom House for sale in Horseshoe, Metro Manila near LRT-2 Betty Go-Belmonte",14.6109802,121.0436062,"Horseshoe Village, Sunset Dr, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Balcony', 'Equipped kitchen', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen']",1,1,1,1,1,0,0,0,1,0,0,0,0,127272.73
876,,"Quezon City, Metro Manila",19500000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-socorro-metro-manila-near-mrt-3-santolan_47616e8ef263-ede0-e695-e06e-242cb7de,75198CAP,3.0,2.0,198.0,75 m2,,"3 Bedroom House for sale in Socorro, Metro Manila near MRT-3 Santolan",14.614608,121.0584694,"11th Avenue, Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Balcony', 'Equipped kitchen', 'Built-in wardrobe']",0,0,1,1,1,0,0,0,0,0,0,0,0,98484.85
877,,"Quezon City, Metro Manila",140000000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-blue-ridge-a-metro-manila_815fd95a80a3-7a41-0db5-c047-192ad595,ES - BLUE RIDGE A,3.0,2.0,600.0,936 m2,,"3 Bedroom House for sale in Blue Ridge A, Metro Manila",14.618791,121.0732807,"Blue Ridge A, Project 4, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Security', 'Car park', 'Balcony', 'Equipped kitchen', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen']",1,1,1,1,1,0,0,0,1,1,0,0,0,233333.33
878,,"Quezon City, Metro Manila",180000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-saint-ignatius-metro-manila_9903dd7b1ffe-c521-9565-d3d7-98a3dd5a,ES 572 - ST. IGNATIUS,4.0,6.0,800.0,401 m2,,"4 Bedroom House for sale in Saint Ignatius, Metro Manila",14.6133479,121.0729225,"Saint Ignatius, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Balcony', 'Equipped kitchen', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen', 'Hot Tub']",1,1,1,1,1,0,0,0,1,0,0,0,0,225000.0
879,,"Quezon City, Metro Manila",30000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-culiat-metro-manila_a89bb53402e2-089f-a662-2635-529b7089,HL0232-CK,4.0,3.0,350.0,496 m2,,"4 Bedroom House for sale in Culiat, Metro Manila",14.6673529,121.0484988,"Sanville Subdivision, Cenacle Drive, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Garden', 'Electricity', 'Water', 'Built-in kitchen']",1,0,0,0,1,0,1,0,0,0,0,0,0,85714.29
880,,"Quezon City, Metro Manila",74000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-pasong-tamo-metro-manila_98eb73039ab7-4a30-6552-eaa7-cb096089,019309ed-2ffb-7443-96f5-2ef06962eb10,5.0,5.0,620.0,440 m2,,"5 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,119354.84
881,,"Quezon City, Metro Manila",35000000.0,https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-sauyo-metro-manila_b24476b66a89-d131-84c5-fb44-9bfe0c91,80d9bae0-55ea-4d51-868c-01f33e32557e,6.0,6.0,350.0,250 m2,,"6 Bedroom House for sale in Sauyo, Metro Manila",14.6993867,121.0578388,"Greenview Executive Village, Riverdale Street, Novaliches, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,100000.0
882,,"Quezon City, Metro Manila",70000000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-loyola-heights-metro-manila-near-lrt-2-anonas_350da0bf471b-cac1-1dd2-cc76-67b86089,CLBNK785-1A,3.0,3.0,300.0,400 m2,,"3 Bedroom House for sale in Loyola Heights, Metro Manila near LRT-2 Anonas",14.6358442,121.064742,"1 Xavierville Avenue, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Electricity', 'Water', 'Built-in kitchen']",0,0,0,0,1,0,0,0,0,0,0,0,0,233333.33
883,,"Quezon City, Metro Manila",20000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_b21a420b3863-d811-7dd2-4d02-e1176089,JRE-3889-1A,4.0,5.0,320.0,180 m2,,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.675934,121.0733609,"North Susana Executive Village, North Susana, Matandang Balara, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Garden', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,0,0,1,1,0,1,0,0,0,0,0,0,62500.0
884,,"Quezon City, Metro Manila",180000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-saint-ignatius-metro-manila_2288521473af-b460-f0e5-6359-72a6b416,ES - ST. IGNATIUS VILLAGE,5.0,8.0,800.0,401 m2,,"5 Bedroom House for sale in Saint Ignatius, Metro Manila",14.6110805,121.0709164,"St. Ignatius Village Katipunan Gate, 1st Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Balcony', 'Equipped kitchen', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen']",1,1,1,1,1,0,0,0,0,0,0,0,0,225000.0
885,,"Quezon City, Metro Manila",115000000.0,https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-culiat-metro-manila_eec6860823e8-339e-add2-fa87-6aac8089,0191dff3-21fa-7ccf-b066-1b6719313dbb,7.0,7.0,700.0,872 m2,,"7 Bedroom House for sale in Culiat, Metro Manila",14.6709605,121.0550093,"Culiat, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,164285.71
886,,"Quezon City, Metro Manila",35000000.0,https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-matandang-balara-metro-manila_7ce720a6f3c3-a46f-aee2-05a1-61676089,RE-51-1A,7.0,7.0,300.0,151 m2,,"7 Bedroom House for sale in Matandang Balara, Metro Manila",14.675934,121.0733609,"North Susana Executive Village, North Susana, Matandang Balara, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water', 'Built-in kitchen']",1,0,0,0,1,0,0,0,0,0,0,0,0,116666.67
887,,"Quezon City, Metro Manila",25000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-holy-spirit-metro-manila_72ffecc4e742-4110-95e5-cde7-2f3aed9b,FSHL-80743,5.0,5.0,300.0,240 m2,,"5 Bedroom House for sale in Holy Spirit, Metro Manila",14.6868578,121.0724187,"Mapayapa Village 2, Jasmine, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Garden'],0,0,0,0,0,0,1,0,0,0,0,0,0,83333.33
888,,"Quezon City, Metro Manila",34000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_7903565ea0f6-cb81-1992-868f-afc66089,JRE-3933,5.0,6.0,380.0,287 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6751942,121.101558,"Vista Real Classica Clubhouse, Kingsway St, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Car park', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,0,0,1,1,0,0,0,0,1,0,0,0,89473.68
889,,"Quezon City, Metro Manila",10800000.0,https://www.dotproperty.com.ph/3-bedroom-house-for-sale-in-tandang-sora-metro-manila_5104693,33644a5e-1eb6-4681-ab83-041c6880b522,3.0,3.0,140.0,,,"3 Bedroom House for sale in Tandang Sora, Metro Manila",14.680102,121.04039,"22 Sarmiento St, Tandang Sora, Quezon City, Metro Manila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,77142.86
890,,"Quezon City, Metro Manila",49000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_22999d2d74a6-a46f-aee2-f294-72676089,RE-45-1A,4.0,4.0,500.0,315 m2,,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.6747002,121.0876744,"Don Antonio Royale Estates, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,0,0,1,1,0,0,0,0,0,0,0,0,98000.0
891,,"Quezon City, Metro Manila",23500000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-holy-spirit-metro-manila_35512432fd44-bb81-1992-538e-27b66089,RE-60-1A,3.0,4.0,269.58,120 m2,,"3 Bedroom House for sale in Holy Spirit, Metro Manila",14.6868578,121.0724187,"Mapayapa Village 2, Jasmine, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Balcony', 'Electricity', 'Water', 'Built-in kitchen']",0,0,1,0,1,0,0,0,0,0,0,0,0,87172.64
892,,"Quezon City, Metro Manila",95000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_93b795ab7c8f-5c00-e992-31cb-d8076089,0193291c-ed86-700b-99d4-a1d2ef402e60,5.0,5.0,523.0,300 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6752048,121.0927493,"Tivoli Royale, Yakal Street, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,181644.36
893,,"Quezon City, Metro Manila",45000000.0,https://www.dotproperty.com.ph/house-for-sale-in-bagong-silangan-metro-manila_9544134,FSfilinvest003,,,400.0,550 m2,,"House for sale in Bagong Silangan, Metro Manila",14.69601444,121.09990742,"43 Pratt, Bagong Silangan, Quezon City, Second District NCR, National Capital Region, PHL","['Air conditioning', 'Garden', 'Balcony', 'Equipped kitchen', 'Panoramic view', 'Built-in wardrobe']",1,0,1,1,0,0,1,0,0,0,0,0,0,112500.0
894,,"Quezon City, Metro Manila",69500000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-white-plains-metro-manila_1a070d5b0549-167e-0755-72cf-1d9d855a,FSHL-80591,3.0,2.0,187.0,323 m2,,"3 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,371657.75
895,,"Quezon City, Metro Manila",125000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_a58080d90c78-358f-8442-6734-78576089,01932412-5623-7551-a146-12d90c91914f,5.0,5.0,750.0,368 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6752048,121.0927493,"Tivoli Royale, Yakal Street, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,1,0,0,0,0,0,0,0,0,166666.67
896,,"Quezon City, Metro Manila",98000000.0,https://www.dotproperty.com.ph/ads/12-bedroom-house-for-sale-in-blue-ridge-a-metro-manila_470eef7aca9d-cac1-1dd2-e166-78b86089,CLBNK780-1A,12.0,12.0,1200.0,800 m2,,"12 Bedroom House for sale in Blue Ridge A, Metro Manila",14.6219781,121.0757883,"Blue Ridge A, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",1,0,0,1,1,0,0,0,0,0,0,0,0,81666.67
897,,"Quezon City, Metro Manila",38000000.0,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-pasong-tamo-metro-manila_9dea2ad3ddcc-a710-a662-93b2-4db76089,nc2005,3.0,2.0,200.0,296 m2,,"3 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6850282,121.062495,"FERNDALE HOMES, Ferndale South, North, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,190000.0
898,,"Quezon City, Metro Manila",35000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-or-rent-in-greater-lagro-metro-manila_4dd29f297be6-7f91-9d25-2aa1-52799858,14100274-8ff7-47c0-80a2-3be207a07cc5,4.0,3.0,300.0,300 m2,2.0,"4 Bedroom House for Sale or Rent in Greater Lagro, Metro Manila",14.7222935,121.0578842,"Casa Milan, Milano Drive, Novaliches, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Utility room']",0,0,0,0,1,0,0,0,0,0,0,0,1,116666.67
899,,"Quezon City, Metro Manila",26000000.0,https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-laging-handa-metro-manila-near-mrt-3-kamuning_3bbfc5d279e2-4baf-24e5-e884-5cd1e5a9,OB110,4.0,6.0,250.0,147 m2,,"4 Bedroom House for sale in Laging Handa, Metro Manila near MRT-3 Kamuning",14.629399,121.0339469,"Kanto Freestyle Breakfast Morato, Tomas Morato Avenue, Diliman, QC, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen', 'Utility room']",1,0,0,1,1,0,0,0,0,0,0,0,1,104000.0
900,,"Quezon City, Metro Manila",88000000.0,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_aee4c2f50b6a-f9ae-a055-a26e-3a39c082,MAD716,5.0,,421.0,400 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6775297,121.1023614,"Capitol Homes, Diliman, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,209026.13
901,,"Quezon City, Metro Manila",120000000.0,https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-loyola-heights-metro-manila-near-lrt-2-anonas_55a320d77d8b-cac1-1dd2-1c61-87b86089,CLBNK784-1A,6.0,5.0,550.0,567.7 m2,,"6 Bedroom House for sale in Loyola Heights, Metro Manila near LRT-2 Anonas",14.6358442,121.064742,"1 Xavierville Avenue, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water', 'Built-in kitchen']",1,0,0,0,1,0,0,0,0,0,0,0,0,218181.82
