title,location,price,price_per_sqm,url,listing_id,bedrooms,bathrooms,floor_area,floor,name,latitude,longitude,address,facilities,Internet,Car park,Balcony,Electricity,Panoramic view,Terrace,Water,Cistern,Air conditioning,Security,Built-in kitchen,Equipped kitchen,Utility room,Video cable,Access for the disabled,Alarm,Built-in wardrobe,Elevator,Swimming pool,Gym,Garden,Children's area,Concierge,Library,Tennis court,Sauna,Roof garden,Patio,Heating,Fireplace,Cellar,Grill,Guardhouse,Hot Tub,Natural gas,Office
,"Quezon City, Metro Manila","₱ 7,650,000",,https://www.dotproperty.com.ph/apartment-for-sale-in-tandang-sora-metro-manila_7970164,c8bbcbeb-1e01-4118-86c8-15747c3e6aee,,,,,"Apartment for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 19,800,000",,https://www.dotproperty.com.ph/apartment-for-sale-in-fairview-metro-manila_7975408,99c91953-d1a0-4cfc-a735-116259023911,,,,,"Apartment for sale in Fairview, Metro Manila",14.7064306,121.0668276,"Commonwealth Avenue, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Garden', 'Balcony', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 27,000,000",,https://www.dotproperty.com.ph/apartment-for-sale-in-commonwealth-metro-manila_7922342,80504a21-c561-4043-81f3-079a87dac1aa,,,,,"Apartment for sale in Commonwealth, Metro Manila",14.6951576,121.0864464,"Commonwealth Market, Abenida Commonwealth, Commonwealth, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 29,500,000","(₱ 92,188 / m2)",https://www.dotproperty.com.ph/5-bedroom-apartment-for-sale-in-batasan-hills-metro-manila_7940322,2c95634b-7c6a-4d70-a3e9-3878ab46e9b1,5,6,320 m2,3,"5 Bedroom Apartment for sale in Batasan Hills, Metro Manila",14.681641,121.0965637,"Batasan Hills, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 7,400,000",,https://www.dotproperty.com.ph/apartment-for-sale-in-tandang-sora-metro-manila_7919589,f4bdf292-917a-41da-acb1-9d6cd9f65a7b,,,,,"Apartment for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe']",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 15,900,000",,https://www.dotproperty.com.ph/apartment-for-sale-in-tandang-sora-metro-manila_7919588,e409be5f-c808-4951-8ce4-273dc6a05010,,,,,"Apartment for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 23,000,000","(₱ 85,185 / m2)",https://www.dotproperty.com.ph/5-bedroom-apartment-for-sale-in-quezon-city-metro-manila_7919572,cf58b564-cb5e-4f8c-86a1-b59a527e8f37,5,4,270 m2,3,"5 Bedroom Apartment for sale in Teachers Village East, Metro Manila",14.6465858,121.0585594,"Maginhawa, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe']",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 28,500,000","(₱ 47,500 / m2)",https://www.dotproperty.com.ph/apartment-for-sale-in-holy-spirit-metro-manila_7899554,2218af42-f3a9-4809-80a7-23a9a905dd65,,,600 m2,,"Apartment for sale in Holy Spirit, Metro Manila",14.6887999,121.0834434,"St Peter St, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 17,000,000","(₱ 88,083 / m2)",https://www.dotproperty.com.ph/ads/2-bedroom-apartment-for-sale-in-kaligayahan-metro-manila_2f37c36ce9ef-03ff-ae42-0a15-90067089,KALIGAPRT092824,2,1,193 m2,3,"2 Bedroom Apartment for sale in Kaligayahan, Metro Manila",14.7346377,121.0395182,"barangay kaligayahan, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Security', 'Car park', 'Electricity', 'Water', 'Fireplace', 'Built-in kitchen', 'Utility room', 'Video cable']",1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,,,,,,,,,,,,1.0,,,,,,
,"Quezon City, Metro Manila","₱ 3,800,000",,https://www.dotproperty.com.ph/apartment-for-sale-in-bagumbayan-metro-manila_7699580,16d13d94-ffc6-486b-9507-61334aa3fee1,,,,studio,"Apartment for sale in Bagumbayan, Metro Manila",14.60529,121.0838871,"Calle Industria, Bagumbayan, Quezon City, Kalakhang Maynila, Pilipinas","['Alarm', 'Built-in wardrobe']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 8,694,720","(₱ 108,009 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-pasong-tamo-metro-manila_9488645,Yhen32,2,1,80.5 m2,,"2 Bedroom Apartment for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Elevator', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Built-in wardrobe', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,1.0
,"Quezon City, Metro Manila","₱ 35,000,000","(₱ 8,750,000 / m2)",https://www.dotproperty.com.ph/4-bedroom-apartment-for-sale-in-teachers-village-east-metro-manila_7923074,52aef512-fc65-4620-964f-3ed6467103ad,4,4,4 m2,4,"4 Bedroom Apartment for sale in Teachers Village East, Metro Manila",14.6436998,121.0600253,"Teachers Village East, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 21,800,000","(₱ 94,783 / m2)",https://www.dotproperty.com.ph/4-bedroom-apartment-for-sale-in-central-metro-manila_7950725,98570704-ca88-4e43-8b47-986d71d68db3,4,4,230 m2,3,"4 Bedroom Apartment for sale in Central, Metro Manila",14.6461984,121.0528028,"Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 15,900,000","(₱ 61,154 / m2)",https://www.dotproperty.com.ph/5-bedroom-apartment-for-sale-in-tandang-sora-metro-manila_7922299,04ad6f7c-b409-40e1-b556-05027037a4d8,5,5,260 m2,3,"5 Bedroom Apartment for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 11,600,000","(₱ 68,235 / m2)",https://www.dotproperty.com.ph/ads/80-bedroom-apartment-for-sale-in-tandang-sora-metro-manila_600ccd8a6ea1-b001-8552-f638-c3038089,0191696d-163a-7441-899e-8fb3f1cdd993,80,3,170 m2,2,"80 Bedroom Apartment for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Security', 'Built-in wardrobe', 'Cellar', 'Built-in kitchen']",1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,1.0,,,,,
,"Quezon City, Metro Manila","₱ 16,000,000","(₱ 64,000 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-tandang-sora-metro-manila_7919552,b322907d-689d-4a42-a625-938d6e80a20c,3,3,250 m2,2,"3 Bedroom Apartment for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 23,000,000","(₱ 85,185 / m2)",https://www.dotproperty.com.ph/5-bedroom-apartment-for-sale-in-teachers-village-east-metro-manila_7923089,89f98aae-5f1f-4816-b868-3899061c5cdc,5,4,270 m2,3,"5 Bedroom Apartment for sale in Teachers Village East, Metro Manila",14.6436998,121.0600253,"Teachers Village East, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 7,400,000","(₱ 64,912 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-tandang-sora-metro-manila_7922325,5531e005-230d-42f6-aacc-cd8785b02911,3,2,114 m2,3,"3 Bedroom Apartment for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 21,800,000","(₱ 94,783 / m2)",https://www.dotproperty.com.ph/4-bedroom-apartment-for-sale-in-quezon-city-metro-manila_7968544,1ac262bd-da2e-4206-813f-e412c7ebce43,4,4,230 m2,4,"4 Bedroom Apartment for sale in Teachers Village East, Metro Manila",14.6465858,121.0585594,"Maginhawa, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 22,000,000","(₱ 110,000 / m2)",https://www.dotproperty.com.ph/ads/apartment-for-sale-in-pasong-tamo-metro-manila_9a26b0ccefdb-80b0-a275-69c3-0efc1ded,MAD782,,,200 m2,,"Apartment for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 6,495,000",,https://www.dotproperty.com.ph/apartment-for-sale-in-commonwealth-metro-manila_7922364,e40b8e67-1df3-4d83-b1c8-a2aa99a679fd,,,,,"Apartment for sale in Commonwealth, Metro Manila",14.6951576,121.0864464,"Commonwealth Market, Abenida Commonwealth, Commonwealth, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 20,000,000","(₱ 77,519 / m2)",https://www.dotproperty.com.ph/ads/apartment-for-sale-in-pasong-tamo-metro-manila_86f4baf710cc-34ef-60f5-3ce4-79d6ffab,CT012435,,,258 m2,,"Apartment for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, NCR, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 12,350,000",,https://www.dotproperty.com.ph/apartment-for-sale-in-bahay-toro-metro-manila_7919545,990e4f2d-92bb-4e63-aa82-bb75cacc1885,,,,,"Apartment for sale in Bahay Toro, Metro Manila",14.6658987,121.0314875,"Congressional Avenue, Project 8, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 98,000,000","(₱ 579,882 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-apartment-for-sale-in-project-6-metro-manila_5a9b12dee09c-f0df-13e5-0639-28a217e0,9b287f17-0639-4b68-ac9a-d09bbc78e0f4,3,3,169 m2,,"3 Bedroom Apartment for sale in Project 6, Metro Manila",14.660254,121.0405462,"Project 6, Quezon City, Kalakhang Maynila, Pilipinas","['Car park', 'Balcony', 'Electricity', 'Panoramic view', 'Water', 'Built-in kitchen']",0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 54,900,000","(₱ 78,653 / m2)",https://www.dotproperty.com.ph/ads/16-bedroom-apartment-for-sale-in-del-monte-metro-manila_28dbd108077e-33e0-c195-47c2-69b189b3,CP-WS,16,9,698 m2,4,"16 Bedroom Apartment for sale in Del Monte, Metro Manila",14.6403865,121.0163774,"San Francisco del Monte, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,604,331","(₱ 143,701 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-asmara-quezon-city-metro-manila_7723513,47a22ad6-7d2f-427c-bb40-8fba2170610e,2,1,39 m2,16,Suntrust Asmara,14.621134,121.022808,"Suntrust Asmara, New Manila, Quezon City, Metro Ma","['Swimming pool', 'Gym', 'Security', 'Car park', 'Balcony', ""Children's area"", 'Elevator', 'Alarm', 'Video cable']",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1.0,1.0,,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 8,500,000","(₱ 62,963 / m2)",https://www.dotproperty.com.ph/4-bedroom-apartment-for-sale-in-tandang-sora-metro-manila_7919500,19d51fe5-488a-4e1d-b1f4-a214793cc230,4,3,135 m2,3,"4 Bedroom Apartment for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,643,110","(₱ 144,695 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-asmara-quezon-city-metro-manila_7787287,ae91c7db-fff6-49ea-a1db-d119e93d4bf2,2,1,39 m2,14,Suntrust Asmara,14.621134,121.022808,"Suntrust Asmara, New Manila, Quezon City, Metro Ma","['Swimming pool', 'Gym', 'Security', 'Balcony', ""Children's area"", 'Elevator', 'Alarm']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,1.0,,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 60,000,000","(₱ 133,333 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-bahay-toro-metro-manila_7939250,08c04508-b41b-4523-aa47-6239c38be2b7,2,2,450 m2,2,"2 Bedroom Apartment for sale in Bahay Toro, Metro Manila",14.6658987,121.0314875,"Congressional Avenue, Project 8, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,614,410","(₱ 143,959 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-asmara-quezon-city-metro-manila_7787298,e94fb542-8023-4be2-8c78-65bcdf368a5d,2,1,39 m2,9,Suntrust Asmara,14.621134,121.022808,"Suntrust Asmara, New Manila, Quezon City, Metro Ma","['Swimming pool', 'Gym', 'Security', 'Balcony', 'Elevator']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 8,603,337","(₱ 143,389 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-capitol-plaza-quezon-city-metro-manila_7702939,d15e969e-a2aa-440b-bc6a-dd182b0d51af,2,1,60 m2,20,Suntrust Capitol Plaza,14.645049,121.050628,"Suntrust Capitol Plaza, Diliman, Quezon City, Metr","['Swimming pool', 'Gym', 'Security', 'Elevator', 'Video cable']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 16,902,930",,https://www.dotproperty.com.ph/4-bedroom-apartment-for-sale-in-fairview-metro-manila_7983089,91801e32-b53c-4053-866e-b64898be26ba,4,3,,3,"4 Bedroom Apartment for sale in Fairview, Metro Manila",14.7064306,121.0668276,"Commonwealth Avenue, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Garden', 'Balcony', 'Electricity', 'Terrace', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,077,711","(₱ 141,048 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_8061824,89bef6a7-2e61-455e-a370-e4baf5200a56,2,1,36 m2,10,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', 'Balcony', ""Children's area"", 'Elevator']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 6,417,000","(₱ 139,500 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_7699578,b977ee0b-6577-4887-934e-abb7afd9a0a2,3,2,46 m2,9,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', ""Children's area"", 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,970,433","(₱ 138,068 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_7699569,4dc60135-a19b-4101-94f2-62b3caa04169,2,1,36 m2,8,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', ""Children's area"", 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 6,415,579","(₱ 139,469 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_7656177,fc3824a5-d567-4f50-8b6c-7a883b8b1643,3,2,46 m2,12,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Security', 'Garden', 'Balcony', ""Children's area""]",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,,1.0,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 8,151,441","(₱ 145,561 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-suntrust-asmara-quezon-city-metro-manila_7604217,cf7e200d-b11b-4839-a890-0f781e7fa447,3,2,56 m2,12,Suntrust Asmara,14.621134,121.022808,"Suntrust Asmara, New Manila, Quezon City, Metro Ma","['Swimming pool', 'Security', 'Car park', ""Children's area"", 'Video cable']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,,,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,415,431","(₱ 138,857 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-asmara-quezon-city-metro-manila_7621043,2083fbf4-6609-4918-a5ec-c2df3689c62f,2,1,39 m2,5,Suntrust Asmara,14.621134,121.022808,"Suntrust Asmara, New Manila, Quezon City, Metro Ma","['Swimming pool', 'Security', 'Car park', ""Children's area"", 'Video cable']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,,,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 8,090,541","(₱ 144,474 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-suntrust-asmara-quezon-city-metro-manila_5080357,598456ae-c944-4b63-aeac-b6089b0f87b3,3,2,56 m2,9,Suntrust Asmara,14.621134,121.022808,"Suntrust Asmara, New Manila, Quezon City, Metro Ma","['Swimming pool', 'Gym', 'Security', 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 25,000,000","(₱ 62,500 / m2)",https://www.dotproperty.com.ph/4-bedroom-apartment-for-sale-in-commonwealth-metro-manila_7922367,e472f8d5-6f3e-4fcf-86df-2c3bc18e07ff,4,4,400 m2,4,"4 Bedroom Apartment for sale in Commonwealth, Metro Manila",14.6951576,121.0864464,"Commonwealth Market, Abenida Commonwealth, Commonwealth, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Terrace', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 6,415,000","(₱ 139,457 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-suntrust-amadea-paligsahan-metro-manila_5084325,0403b2c8-a1e7-440f-a24d-3e4c13aee018,3,2,46 m2,9,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Gym', 'Security', 'Garden', 'Elevator']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 8,997,000","(₱ 176,412 / m2)",https://www.dotproperty.com.ph/1-bedroom-apartment-for-sale-in-seville-residences-quezon-city-metro-manila_8001581,068c2796-b53c-42f6-9bf7-405050cb31a2,1,1,51 m2,,Seville Residences,14.603087,121.089225,"Quezon City, Metro Manila, Philippines","['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', 'Balcony', ""Children's area"", 'Elevator', 'Utility room']",0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 16,902,930","(₱ 69,559 / m2)",https://www.dotproperty.com.ph/3-bedroom-apartment-for-sale-in-fairview-metro-manila_8011386,799baf21-bb06-4060-994e-7cbe10158337,3,3,243 m2,3,"3 Bedroom Apartment for sale in Fairview, Metro Manila",14.7064306,121.0668276,"Commonwealth Avenue, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Garden', 'Balcony', 'Electricity', 'Terrace', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,,,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,953,314","(₱ 141,523 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-shanata-novaliches-proper-metro-manila_5104336,9dd4188d-4dd6-4136-a29b-ccbcd9aeef5a,2,1,35 m2,3,Suntrust Shanata,14.681735,121.020001,"Suntrust Shanata Condominium, Novaliches, Quezon C","['Swimming pool', 'Gym', 'Security', 'Garden', 'Balcony', 'Elevator', 'Alarm']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 4,971,551","(₱ 142,044 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-shanata-novaliches-proper-metro-manila_5320692,ce47a2e0-052d-4c48-a9e7-314303996185,2,1,35 m2,3,Suntrust Shanata,14.681735,121.020001,"Suntrust Shanata Condominium, Novaliches, Quezon C","['Swimming pool', 'Gym', 'Security', 'Balcony', 'Elevator', 'Terrace']",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
,"Quezon City, Metro Manila","₱ 5,168,004","(₱ 139,676 / m2)",https://www.dotproperty.com.ph/2-bedroom-apartment-for-sale-in-suntrust-shanata-novaliches-proper-metro-manila_5109328,7f30c868-58be-47ff-9e37-f46855be737b,2,1,37 m2,4,Suntrust Shanata,14.681735,121.020001,"Suntrust Shanata Condominium, Novaliches, Quezon C","['Swimming pool', 'Gym', 'Security', 'Balcony', 'Elevator', 'Water']",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,
