title,location,price,price_per_sqm,url,bedrooms,bathrooms,floor_area,land_area,floor,name,latitude,longitude,address,facilities,Access for the disabled,Air conditioning,Alarm,Balcony,Built-in kitchen,Built-in wardrobe,Car park,Children's area,Cistern,Concierge,Electricity,Elevator,Equipped kitchen,Garden,Grill,Guardhouse,Gym,Heating,Hot Tub,Internet,Library,Natural gas,Office,Panoramic view,Patio,Roof garden,Sauna,Security,Swimming pool,Tennis court,Terrace,Utility room,Video cable,Water,Cellar,Fireplace
,"Quezon City, Metro Manila","₱ 140,000,000","(₱ 233,333 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-blue-ridge-a-metro-manila_815fd95a80a3-7a41-0db5-c047-192ad595,3,2,600 m2,936 m2,,"3 Bedroom House for sale in Blue Ridge A, Metro Manila",14.618791,121.0732807,"Blue Ridge A, Project 4, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Security', 'Car park', 'Balcony', 'Equipped kitchen', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen']",0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 13,500,000","(₱ 67,500 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_b10d7b86120d-0250-6f25-7caf-47efd99b,5,4,200 m2,210 m2,2,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6799993,121.1052041,"Northview 1 Basketball Court, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Balcony', 'Tennis court', 'Built-in wardrobe', 'Built-in kitchen']",0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 195,000,000","(₱ 243,750 / m2)",https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-white-plains-metro-manila_fd8f2a5c336a-4f01-0135-8bd0-195ee7ff,7,7,800 m2,427 m2,,"7 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Quezon City, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Internet', 'Car park', 'Garden', 'Equipped kitchen', 'Terrace', 'Built-in wardrobe', 'Cellar', 'Built-in kitchen']",0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,
,"Quezon City, Metro Manila","₱ 195,000,000","(₱ 243,750 / m2)",https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-white-plains-metro-manila_fd8f2a5c336a-4f01-0135-8bd0-195ee7ff,7,7,800 m2,427 m2,,"7 Bedroom House for sale in White Plains, Metro Manila",14.6063413,121.072206,"White Plains, Quezon City, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Internet', 'Car park', 'Garden', 'Equipped kitchen', 'Terrace', 'Built-in wardrobe', 'Cellar', 'Built-in kitchen']",0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,
,"Quezon City, Metro Manila","₱ 180,000,000","(₱ 225,000 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-saint-ignatius-metro-manila_6ea63384842b-ce90-64d5-3519-f743aa2c,5,8,800 m2,401 m2,,"5 Bedroom House for sale in Saint Ignatius, Metro Manila",14.6110805,121.0709164,"St. Ignatius Village Katipunan Gate, 1st Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Elevator', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 65,000,000","(₱ 144,444 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-mariana-metro-manila-near-lrt-2-gilmore_80d1a2cb2240-6f21-b415-3698-318241e3,5,7,450 m2,122.49 m2,,"5 Bedroom House for sale in Mariana, Metro Manila near LRT-2 Gilmore",14.6163297,121.0306432,"New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 49,000,000","(₱ 166,102 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-pasong-tamo-metro-manila_337b4beeea7a-695f-31f5-e14a-de375200,4,4,295 m2,228 m2,,"4 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6857856,121.0638577,"Ferndale Homes, Sampaguita Avenue, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 135,000,000","(₱ 111,570 / m2)",https://www.dotproperty.com.ph/8-bedroom-house-for-sale-in-apolonio-samson-metro-manila-near-lrt-1-roosevelt_7206172,8,9,"1,210 m2",,2,"8 Bedroom House for sale in Apolonio Samson, Metro Manila near LRT-1 Roosevelt",14.655271,121.014932,"86 Lorraine, Balintawak, Quezon City, 1106 Metro Manila, Philippines","['Swimming pool', 'Security', 'Car park', 'Garden']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 11,664,000","(₱ 28,836 / m2)",https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-batasan-hills-metro-manila_26dad2f91b95-f82f-7315-78be-5524f581,6,5,404.5 m2,400 m2,,"6 Bedroom House for sale in Batasan Hills, Metro Manila",14.685961,121.1025524,"Sunnyside Heights Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Roof garden', 'Terrace', 'Water', 'Patio', 'Heating', 'Alarm', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Guardhouse', 'Built-in kitchen', 'Natural gas', 'Office', 'Utility room', 'Video cable', 'Cistern']",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1.0,
,"Quezon City, Metro Manila","₱ 92,000,000",,https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_0316f788cb3d-0311-5dc2-c170-f62d8089,5,5,,400 m2,421,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6717303,121.0926462,"Capitol Homes, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 90,000,000","(₱ 182,186 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_39be10b4237b-6c61-0d75-6dd2-2224a527,5,5,494 m2,311 m2,2,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6747002,121.0876744,"Don Antonio Royale Estates, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 65,000,000","(₱ 108,333 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_e6d228100851-59bf-10e5-43f9-4380a75b,4,4,600 m2,400 m2,2,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.6710069,121.0944076,"Capitol Homes, Zurich Avenue, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Garden']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 28,000,000","(₱ 112,000 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-batasan-hills-metro-manila_3b10c03a4bce-ebbf-0b85-5db8-d54fd6df,4,4,250 m2,240 m2,200,"4 Bedroom House for sale in Batasan Hills, Metro Manila",14.6737113,121.0957014,"Vista Real Classica, Vista Real Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Car park', 'Garden', 'Tennis court', 'Built-in wardrobe']",0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 78,000,000","(₱ 82,452 / m2)",https://www.dotproperty.com.ph/4-bedroom-house-for-sale-in-bagong-silangan-metro-manila_9231155,4,4,946 m2,344 m2,3,"4 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Garden', 'Balcony', 'Built-in wardrobe', 'Built-in kitchen']",0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 125,000,000","(₱ 138,889 / m2)",https://www.dotproperty.com.ph/ads/8-bedroom-house-for-sale-in-matandang-balara-metro-manila_d8fa93aa8d6f-b30e-7505-42fc-d802f8e5,8,7,900 m2,560 m2,,"8 Bedroom House for sale in Matandang Balara, Metro Manila",14.6710069,121.0944076,"Capitol Homes, Zurich Avenue, Matandang Balara, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 165,000,000","(₱ 183,333 / m2)",https://www.dotproperty.com.ph/ads/8-bedroom-house-for-sale-in-matandang-balara-metro-manila_7c32f8a4b69c-7bde-5235-b73b-1eb65d37,8,7,900 m2,"1,120 m2",,"8 Bedroom House for sale in Matandang Balara, Metro Manila",14.6710069,121.0944076,"Capitol Homes, Zurich Avenue, Matandang Balara, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 160,000,000","(₱ 195,122 / m2)",https://www.dotproperty.com.ph/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_8777514,5,5,820 m2,480 m2,,"5 Bedroom House for sale in Pansol, Metro Manila",14.6657894,121.0850216,"Ayala Heights, Ayala Heights Drive, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 16,000,000","(₱ 80,000 / m2)",https://www.dotproperty.com.ph/6-bedroom-house-for-sale-in-fairview-metro-manila_3736657,6,6,200 m2,400 m2,1,"6 Bedroom House for sale in Fairview, Metro Manila",14.700551,121.068459,"58 Consul St, Novaliches, Quezon City, Metro Manila, Philippines","['Security', 'Car park', 'Garden', ""Children's area"", 'Equipped kitchen', 'Built-in wardrobe', 'Grill', 'Guardhouse', 'Built-in kitchen']",0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 16,000,000","(₱ 80,000 / m2)",https://www.dotproperty.com.ph/6-bedroom-house-for-sale-in-fairview-metro-manila_4191845,6,6,200 m2,400 m2,1,"6 Bedroom House for sale in Fairview, Metro Manila",14.70055113,121.06845886,"59b Consul St, Novaliches, Quezon City, Metro Manila, Philippines","['Security', 'Car park', 'Garden', 'Equipped kitchen', 'Built-in wardrobe', 'Grill', 'Built-in kitchen', 'Cistern']",0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 161,824,000",,https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-blue-ridge-a-metro-manila_a6057e2e8d38-7a11-8002-fdcc-31058089,3,3,,"1,244.8 m2",,"3 Bedroom House for sale in Blue Ridge A, Metro Manila",14.6219781,121.0757883,"Blue Ridge A, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 45,000,000","(₱ 90,000 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_1b175373d4af-f070-5222-11a5-1a0a9089,5,6,500 m2,342 m2,,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6846347,121.1092202,"2 Filinvest 2 Rd, Quezon City, Metro Manila, Pilipinas",['Car park'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 80,000,000","(₱ 99,010 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-batasan-hills-metro-manila_fa39a697a681-bece-3ff2-5611-dc9f8089,5,5,808 m2,496 m2,4,"5 Bedroom House for sale in Batasan Hills, Metro Manila",14.6728983,121.0994467,"Capitol Park Homes, Amsterdam Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Security', 'Car park', 'Balcony', 'Equipped kitchen', 'Electricity', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Built-in kitchen']",0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,,
,"Quezon City, Metro Manila","₱ 26,400,000","(₱ 44,000 / m2)",https://www.dotproperty.com.ph/ads/12-bedroom-house-for-sale-in-north-fairview-metro-manila_73c7dc2a02ec-d091-cb55-5152-f843b794,12,9,600 m2,396 m2,,"12 Bedroom House for sale in North Fairview, Metro Manila",14.7105586,121.0609846,"North Fairview, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Balcony', 'Electricity', 'Water']",0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 185,000,000","(₱ 123,333 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-pansol-metro-manila_912970fb3a40-6f90-7598-103e-94df864b,5,8,"1,500 m2","1,150 m2",,"5 Bedroom House for sale in Pansol, Metro Manila",14.6544878,121.0862184,"Loyola Grand Villas, Soliven III Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Internet', 'Security', 'Car park', 'Balcony', ""Children's area"", 'Equipped kitchen', 'Panoramic view', 'Library', 'Terrace', 'Water', 'Patio', 'Built-in wardrobe', 'Cellar', 'Access for the disabled', 'Grill', 'Built-in kitchen', 'Hot Tub', 'Office', 'Utility room', 'Cistern']",1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1.0,
,"Quezon City, Metro Manila","₱ 90,000,000","(₱ 180,000 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-valencia-metro-manila-near-lrt-2-gilmore_6b816f7243e9-5730-cb88-bdde-96ba9871,5,5,500 m2,500 m2,2,"5 Bedroom House for sale in Valencia, Metro Manila near LRT-2 Gilmore",14.61186571,121.03284851,"Broadway Ave, Valencia, Quezon City, Second District NCR, National Capital Region, PHL","['Swimming pool', 'Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', 'Sauna', 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Fireplace', 'Built-in wardrobe', 'Access for the disabled', 'Grill', 'Hot Tub', 'Utility room', 'Video cable']",1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,,1.0
,"Quezon City, Metro Manila","₱ 90,000,000","(₱ 182,186 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_c017edfcdaaf-a7b1-2295-103b-5b1284e4,4,5,494 m2,311 m2,,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.67470022,121.08767454,"Washington St, Matandang Balara, Quezon City, Second District NCR, National Capital Region, PHL","['Air conditioning', 'Internet', 'Security', 'Car park', 'Balcony', 'Electricity', 'Water', 'Patio', 'Built-in wardrobe', 'Natural gas', 'Utility room']",0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,,
,"Quezon City, Metro Manila","₱ 60,000,000","(₱ 150,000 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-fairview-metro-manila_6487500558e7-8c20-3112-830a-65097089,4,4,400 m2,300 m2,2,"4 Bedroom House for sale in Fairview, Metro Manila",14.6992403,121.065041,"Fairview, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Car park', 'Balcony', 'Equipped kitchen', 'Electricity', 'Water', 'Patio', 'Built-in wardrobe', 'Built-in kitchen']",0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 12,500,000","(₱ 74,850 / m2)",https://www.dotproperty.com.ph/3-bedroom-house-for-sale-in-bagong-silangan-metro-manila_8973146,3,3,167 m2,120 m2,2,"3 Bedroom House for sale in Bagong Silangan, Metro Manila",14.7103277,121.1093258,"Spring Country by Filinvest, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park', 'Balcony', 'Built-in kitchen']",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 19,000,000","(₱ 95,000 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-house-for-sale-in-bagong-silangan-metro-manila_befc4f1d7ef4-9b5e-bc25-693c-81a07dee,3,2,200 m2,240 m2,1,"3 Bedroom House for sale in Bagong Silangan, Metro Manila",14.6948107,121.1037268,"Filinvest 2 Subdivision, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Security', 'Car park', 'Garden', ""Children's area"", 'Electricity', 'Water', 'Patio', 'Built-in wardrobe', 'Built-in kitchen', 'Cistern']",0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 5,700,000","(₱ 51,818 / m2)",https://www.dotproperty.com.ph/land-for-sale-in-sangandaan-metro-manila_6099794,2,1,110 m2,120 m2,1,"2 Bedroom House for sale in Bagbag, Metro Manila",14.6963625,121.0277336,"1 Goodwill, Novaliches, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Security', 'Car park', 'Garden', 'Electricity', 'Water', 'Patio', 'Grill', 'Built-in kitchen', 'Utility room', 'Video cable', 'Cistern']",0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,,
,"Quezon City, Metro Manila","₱ 128,000,000","(₱ 134,737 / m2)",https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-pasong-tamo-metro-manila_d922fcea9192-e10f-15a5-400a-567b3250,7,6,950 m2,500 m2,3,"7 Bedroom House for sale in Pasong Tamo, Metro Manila",14.6746752,121.0590176,"Mira-Nila Homes, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 33,000,000","(₱ 124,528 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-pasong-putik-proper-metro-manila_b0a36b90a88e-50df-a882-06cb-24e58089,5,5,265 m2,413 m2,,"5 Bedroom House for sale in Pasong Putik Proper, Metro Manila",14.7257395,121.052143,"Brittany Neopolitan Subdivision, Mindanao Avenue, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Balcony', 'Equipped kitchen', 'Electricity', 'Water', 'Heating']",0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 65,000,000","(₱ 130,000 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-matandang-balara-metro-manila_19a224019092-d59e-d255-e596-f43b79f0,4,5,500 m2,315 m2,,"4 Bedroom House for sale in Matandang Balara, Metro Manila",14.6747002,121.0876744,"Don Antonio Royale Estates, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden', 'Electricity', 'Water', 'Built-in kitchen', 'Utility room']",0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,
,"Quezon City, Metro Manila","₱ 67,000,000","(₱ 136,179 / m2)",https://www.dotproperty.com.ph/ads/4-bedroom-house-for-sale-in-bagong-lipunan-ng-crame-metro-manila-near-mrt-3-araneta-center-cubao_674acc41b514-2930-4152-a605-43018089,4,5,492 m2,150 m2,,"4 Bedroom House for sale in Bagong Lipunan Ng Crame, Metro Manila near MRT-3 Araneta Center-Cubao",14.611813,121.047546,"18 Mariposa, Cubao, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Balcony', 'Equipped kitchen', 'Electricity', 'Terrace', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,
,"Quezon City, Metro Manila","₱ 98,000,000","(₱ 196,000 / m2)",https://www.dotproperty.com.ph/ads/6-bedroom-house-for-sale-in-damayang-lagi-metro-manila-near-lrt-2-j-ruiz_0f3149e5b8db-ceae-abb2-c0b6-74827089,6,6,500 m2,203 m2,4,"6 Bedroom House for sale in Damayang Lagi, Metro Manila near LRT-2 J. Ruiz",14.6135106,121.0208171,"New Manila Rolling Hills Clubhouse, Twin Hills, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Internet', 'Security', 'Car park', 'Balcony', 'Equipped kitchen', 'Electricity', 'Built-in wardrobe']",0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 36,172,200","(₱ 61,476 / m2)",https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-sikatuna-village-metro-manila_f811fdc86c7b-7370-a972-de35-6a576089,7,6,588.4 m2,305.27 m2,2,"7 Bedroom House for sale in Sikatuna Village, Metro Manila",14.6380882,121.0569819,"Maningning, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 120,000,000","(₱ 200,000 / m2)",https://www.dotproperty.com.ph/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_7182748,5,5,600 m2,432 m2,3,"5 Bedroom House for sale in Pansol, Metro Manila",14.6659182,121.0865913,"Ayala Heights, Ayala Heights Drive, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Security', 'Car park', 'Garden', 'Tennis court', ""Children's area"", 'Grill', 'Built-in kitchen']",0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,
,"Quezon City, Metro Manila","₱ 128,000,000","(₱ 134,737 / m2)",https://www.dotproperty.com.ph/ads/7-bedroom-house-for-sale-in-pasong-tamo-metro-manila_46af14282ee4-d401-bb88-275d-9f96987a,7,7,950 m2,500 m2,,"7 Bedroom House for sale in Pasong Tamo, Metro Manila",14.67467524,121.05901748,"Layang-Layang, Pasong Tamo, Quezon City, Second District NCR, National Capital Region, PHL","['Swimming pool', 'Air conditioning', 'Security', 'Car park', 'Garden', 'Balcony', 'Electricity', 'Water', 'Patio', 'Alarm', 'Built-in wardrobe', 'Built-in kitchen', 'Hot Tub', 'Utility room']",0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,,
,"Quezon City, Metro Manila","₱ 98,000,000","(₱ 81,667 / m2)",https://www.dotproperty.com.ph/ads/12-bedroom-house-for-sale-in-blue-ridge-a-metro-manila_470eef7aca9d-cac1-1dd2-e166-78b86089,12,12,"1,200 m2",800 m2,,"12 Bedroom House for sale in Blue Ridge A, Metro Manila",14.6219781,121.0757883,"Blue Ridge A, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park', 'Electricity', 'Water', 'Built-in wardrobe', 'Built-in kitchen']",0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
,"Quezon City, Metro Manila","₱ 92,000,000","(₱ 218,527 / m2)",https://www.dotproperty.com.ph/ads/5-bedroom-house-for-sale-in-matandang-balara-metro-manila_c0d6cb8c1135-75c0-76b5-3322-6230f26a,5,6,421 m2,400 m2,3,"5 Bedroom House for sale in Matandang Balara, Metro Manila",14.6710069,121.0944076,"Capitol Homes, Zurich Avenue, Matandang Balara, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Swimming pool', 'Air conditioning', 'Gym', 'Internet', 'Security', 'Car park', 'Garden', 'Balcony', 'Tennis court', ""Children's area"", 'Equipped kitchen', 'Electricity', 'Panoramic view', 'Terrace', 'Water', 'Built-in wardrobe', 'Access for the disabled', 'Guardhouse', 'Built-in kitchen', 'Office', 'Utility room', 'Video cable']",1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,,
