title,location,price,price_per_sqm,url,listing_id,bedrooms,floor_area,land_area,name,latitude,longitude,address,facilities,Access for the disabled,Air conditioning,Alarm,Car park,Concierge,Electricity,Elevator,Internet,Office,Security,Water,Built-in kitchen,Equipped kitchen,Garden,Guardhouse,Gym,Swimming pool,bathrooms,floor,Tennis court,Children's area,Library,Grill,Cistern,Video cable,Panoramic view
,"Quezon City, Metro Manila","₱ 500,000,000","(₱ 100,000 / m2)",https://www.dotproperty.com.ph/ads/20-bedroom-commercial-for-sale-in-santa-cruz-metro-manila_acc6c8ada680-518e-74a8-d9e2-9139df69,03ac0680-7b0c-1f52-b184-913fcf1d3ddf,20,"5,000 m2","1,584 m2","20 Bedroom Commercial for sale in Santa Cruz, Metro Manila",14.6337658,121.0204009,"Quezon Ave-Fisher Mall Footbridge, Pantranco Pedestrian Overpass, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Cistern']",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 110,000,000","(₱ 220,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-teachers-village-east-metro-manila_0291d62172ed-183f-bb88-1faf-9821b30c,d96e8710-afa8-11ee-a618-cb72873c8079,,500 m2,615 m2,"Commercial for sale in Teachers Village East, Metro Manila",14.6465858,121.0585594,"Maginhawa, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 70,000,000","(₱ 200,000 / m2)",https://www.dotproperty.com.ph/ads/3-bedroom-commercial-for-sale-in-sikatuna-village-metro-manila_031dd81b76e8-9b3f-bb88-ffd9-91e16f3c,d6a38b80-0caa-11ee-a6e0-1b32e81cc869,3,350 m2,402 m2,"3 Bedroom Commercial for sale in Sikatuna Village, Metro Manila",14.64207498,121.06115472,"Maginhawa Street, Maginhawa, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,,,,
,"Quezon City, Metro Manila","₱ 28,000,000","(₱ 37,333 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-do%C3%B1a-imelda-metro-manila-near-lrt-2-v-mapa_3d3aa24b2ef0-d0f0-1b95-0cc3-7f875835,CB0025-CK,,750 m2,150 m2,"Commercial for sale in Do&ntilde;a Imelda, Metro Manila near LRT-2 V. Mapa",14.6043613,121.018829,"SM Sta. Mesa, Bulebar Magsaysay, Quezon City, Kalakhang Maynila, Pilipinas",['Air conditioning'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,,,,,,,,
,"Quezon City, Metro Manila","₱ 110,000,000","(₱ 64,706 / m2)",https://www.dotproperty.com.ph/42-bedroom-commercial-for-sale-in-pasong-tamo-metro-manila_8970783,DS883429-2,42,"1,700 m2",400 m2,"42 Bedroom Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', ""Children's area"", 'Access for the disabled']",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,1.0,,,,,
,"Quezon City, Metro Manila","₱ 110,000,000","(₱ 64,706 / m2)",https://www.dotproperty.com.ph/42-bedroom-commercial-for-sale-in-pasong-tamo-metro-manila_8955732,DS883429-1,42,"1,700 m2",400 m2,"42 Bedroom Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Garden', 'Concierge']",0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 250,000,000","(₱ 65,070 / m2)",https://www.dotproperty.com.ph/26-bedroom-commercial-for-sale-in-santo-ni%C3%B1o-metro-manila-near-lrt-2-v-mapa_9339311,ec2863de-ab7f-4794-9b40-f4dd5b5911ab,26,"3,842 m2",346 m2,"26 Bedroom Commercial for sale in Santol, Metro Manila near LRT-2 V. Mapa",14.6083478,121.0137972,"Santol Street, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 650,000,000","(₱ 566,459 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-avida-towers-new-manila-bagong-lipunan-ng-crame-metro-manila-near-mrt-3-santolan_a20e204a17b8-afee-8e05-8058-81e508cb,DS88-000992,,"1,147.48 m2","1,147.48 m2",Avida Towers New Manila,14.609507,121.046781,,"['Air conditioning', 'Gym', 'Security', 'Car park']",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,,2207,,,,,,,
,"Quezon City, Metro Manila","₱ 174,472,440","(₱ 438,263 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-suntrust-amadea-paligsahan-metro-manila_4847667,0fe9a73e-c267-4fb7-831a-070eadb98016,,398.1 m2,,SUNTRUST AMADEA,14.632222,121.019609,Quezon Ave.,"['Swimming pool', 'Air conditioning', 'Gym', 'Security', 'Car park', 'Garden', ""Children's area""]",0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,,,,1.0,,,,,
,"Quezon City, Metro Manila","₱ 420,000,000","(₱ 45,787 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_4e120c955ae3-1761-cb88-0d1c-9b172c57,Leigh,,"9,173 m2","2,763.32 m2","Commercial for sale in Bahay Toro, Metro Manila",14.66608297,121.03173636,"Congressional Avenue, Project 8, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,,,,,,,
,"Quezon City, Metro Manila","₱ 147,000,000","(₱ 70,000 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-pinyahan-metro-manila_7622442,DS882583,,"2,100 m2",786 m2,"Commercial for sale in Teachers Village West, Metro Manila",14.6412507,121.0546626,"Kalayaan Ave, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,,
,"Quezon City, Metro Manila","₱ 77,300,000","(₱ 188,537 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-laging-handa-metro-manila-near-mrt-3-kamuning_7597184,PS20,,410 m2,149.62 m2,"Commercial for sale in Laging Handa, Metro Manila near MRT-3 Kamuning",14.6327758,121.0348918,"Tomas Morato Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,,
,"Quezon City, Metro Manila","₱ 260,000,000","(₱ 145,854 / m2)",https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-san-bartolome-metro-manila_30567b211cf4-272e-8a25-5536-47425014,JRE-211,,"1,782.6 m2","3,891 m2","Warehouse / Factory for sale in San Bartolome, Metro Manila",14.7081623,121.0377918,"SM Novaliches, Quirino Highway, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
,"Quezon City, Metro Manila","₱ 110,320,000","(₱ 128,879 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-project-6-metro-manila_d8c78dee0265-8cc0-27a8-b294-9138f597,Leigh,,856 m2,255.8 m2,"Commercial for sale in Project 6, Metro Manila",14.660254,121.0405462,"Project 6, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Cistern']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 350,000,000","(₱ 50,316 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_0dfe313882b2-62df-ff35-42c0-d0da8bcd,JRE-2592,,"6,956 m2","2,535 m2","Commercial for sale in Bahay Toro, Metro Manila",14.6658987,121.0314875,"Congressional Ave, Project 8, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 350,000,000","(₱ 103,981 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_4bb4d2f5bbd7-986f-8ce5-64a9-ae4e9e91,JRE-2591,,"3,366 m2","1,338 m2","Commercial for sale in Bahay Toro, Metro Manila",14.6658987,121.0314875,"Congressional Ave, Project 8, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 420,000,000","(₱ 46,078 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_f91cc39a5f7d-545e-fd25-e3d7-909a7f32,JRE-2593,,"9,115 m2","2,763 m2","Commercial for sale in Bahay Toro, Metro Manila",14.6658987,121.0314875,"Congressional Ave, Project 8, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 350,000,000","(₱ 103,986 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_932cf5e12c53-6681-4e02-86ee-51817089,17CONGRE1013241,,"3,365.84 m2","1,338 m2","Commercial for sale in Bahay Toro, Metro Manila",14.6711933,121.0370843,"Jupiter Street, Project 8, Quezon City, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Security', 'Car park', 'Concierge', 'Access for the disabled', 'Cistern']",1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,5,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 200,000,000","(₱ 92,030 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_68905bc3294b-fac0-a545-5a8e-7cf818cd,cd181ad2-b1f4-454f-9dfa-e5076de49013,,"2,173.2 m2",881.55 m2,"Commercial for sale in Bahay Toro, Metro Manila",14.6658987,121.0314875,"Congressional Avenue, Project 8, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,,
,"Quezon City, Metro Manila","₱ 220,000,000","(₱ 162,963 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-ramon-magsaysay-metro-manila-near-lrt-1-roosevelt_9434066,"Prime Location 3 storey Commercial Building for Sale along Edsa, Bago Bantay, Quezon City",,"1,350 m2",,"Commercial for sale in Ramon Magsaysay, Metro Manila near LRT-1 Roosevelt",14.656984,121.0259697,"Quezon City Academy, EDSA, Bago Bantay, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Cistern'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 420,000,000","(₱ 46,080 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_e8dc906b545f-669e-d265-b53e-77a83bc7,2de61f22-b64e-437c-b033-a454e390dc1b,,"9,114.65 m2","2,763.32 m2","Commercial for sale in Bahay Toro, Metro Manila",14.6658987,121.0314875,"Congressional Avenue, Project 8, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,,,,,,,
,"Quezon City, Metro Manila","₱ 20,000,000","(₱ 191,113 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-mariana-metro-manila-near-lrt-2-gilmore_27f2652a0f94-9af1-1635-409e-b83051af,af84961e-b095-4638-8af0-50a9f7437a27,,104.65 m2,,"Commercial for sale in Mariana, Metro Manila near LRT-2 Gilmore",14.6163297,121.0306432,"New Manila, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
,"Quezon City, Metro Manila","₱ 87,300,000","(₱ 95,293 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-kaunlaran-metro-manila-near-mrt-3-araneta-center-cubao_1fe70b2c4f6f-08b1-3dd2-b84a-df257089,019247ac-f51e-7cc6-8e19-a3a5d7e92ba8,,916.12 m2,232.6 m2,"Commercial for sale in Kaunlaran, Metro Manila near MRT-3 Araneta Center-Cubao",14.6206536,121.0480948,"Aurora Boulevard, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Garden']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 339,181,600","(₱ 424,742 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-laging-handa-metro-manila-near-mrt-3-kamuning_24779008e3e7-f4ff-27f2-04d3-f8667089,0192331a-6c59-7a27-aa5a-2b6b19902257,,798.56 m2,774 m2,"Commercial for sale in Laging Handa, Metro Manila near MRT-3 Kamuning",14.6327494,121.0348582,"Tomas Morato Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,,
,"Quezon City, Metro Manila","₱ 39,325,842","(₱ 94,990 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bagong-pag-asa-metro-manila-near-mrt-3-north-avenue_041780960103-2940-a225-302a-f200c736,DS88-001319,,414 m2,240 m2,"Commercial for sale in Bagong Pag-Asa, Metro Manila near MRT-3 North Avenue",14.6502059,121.0378102,"Bagong Pag-asa, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 680,000,000","(₱ 136,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-south-triangle-metro-manila-near-mrt-3-kamuning_4c44ae367357-3eff-6825-ef44-2d1b04fa,fa59e8c7-55ab-4713-aab6-246236bf55d5,,"5,000 m2","1,371 m2","Commercial for sale in South Triangle, Metro Manila near MRT-3 Kamuning",14.6348849,121.0355732,"Timog Avenue, Diliman, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 85,000,000","(₱ 121,429 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-culiat-metro-manila_8456854,DS882948,,700 m2,967 m2,"Commercial for sale in Culiat, Metro Manila",14.6720966,121.0503703,"Tandang Sora Ave, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 135,000,000","(₱ 96,429 / m2)",https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-tandang-sora-metro-manila_f337737f00ab-141f-6045-17f0-ddc673d8,CLBNK291,,"1,400 m2","1,851 m2","Warehouse / Factory for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
,"Quezon City, Metro Manila","₱ 60,000,000","(₱ 56,550 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-kaunlaran-metro-manila-near-mrt-3-araneta-center-cubao_3eb01cf85d48-10e0-f992-293c-e48c7089,PRESOP-MV,,"1,061 m2",300 m2,"Commercial for sale in Kaunlaran, Metro Manila near MRT-3 Araneta Center-Cubao",14.6206536,121.0480948,"Aurora Boulevard, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 350,000,000",,https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bagong-pag-asa-metro-manila-near-mrt-3-north-avenue_c2efc5aab362-032e-4df2-f332-209b8089,0191e097-766a-7ac5-b769-736eff4dab7d,,,"1,338 m2","Commercial for sale in Bagong Pag-Asa, Metro Manila near MRT-3 North Avenue",14.65932785,121.0314875,"Nueva Viscaya Street, Bagong Pag-asa, Quezon City, Metro Manila, National Capital Region, PHL","['Car park', ""Children's area""]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3365,,1.0,,,,,
,"Quezon City, Metro Manila","₱ 85,000,000","(₱ 85,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pasong-tamo-metro-manila_1d46c05138f9-d05e-6772-200b-af7d7089,PRESOP-MV,,"1,000 m2",382 m2,"Commercial for sale in Pasong Tamo, Metro Manila",14.6793833,121.0593087,"Pasong Tamo, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 115,000,000","(₱ 82,143 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-tandang-sora-metro-manila_7318d6e4af2b-28de-d925-0fa3-1afa5ca8,1fd4faf8-6fa9-470c-bc17-e7af5b3c1862,,"1,400 m2","1,851 m2","Commercial for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Car park', 'Cistern']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.0,,
,"Quezon City, Metro Manila","₱ 115,000,000","(₱ 82,143 / m2)",https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-tandang-sora-metro-manila_24276e0fd605-e79f-3625-20af-230afffd,caaaf967-af97-4736-a02b-493ca9b32757,,"1,400 m2","1,851 m2","Warehouse / Factory for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Security', 'Car park']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 480,000,000","(₱ 145,371 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-pasong-tamo-metro-manila_8188699,DS882719,,"3,301.9 m2","2,000 m2","Commercial for sale in Pasong Tamo, Metro Manila",14.6760413,121.0437003,"Quezon City, Kalakhang Maynila, Pilipinas",['Security'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 115,000,000","(₱ 127,778 / m2)",https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-tandang-sora-metro-manila_c4728dd0c38a-7491-5662-bf35-fb297089,TG-SM476,,900 m2,900 m2,"Warehouse / Factory for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Quezon City, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,
,"Quezon City, Metro Manila","₱ 290,610,000",,https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-santol-metro-manila-near-lrt-2-v-mapa_46e1b71596c4-6d20-6fe5-1716-804a4689,DE88-002334,,,"1,614.5 m2","Warehouse / Factory for sale in Santol, Metro Manila near LRT-2 V. Mapa",14.606059,121.017958,"15 G. Araneta Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 290,610,000",,https://www.dotproperty.com.ph/ads/warehouse-factory-for-sale-in-tatalon-metro-manila_ca3da91f4dc5-5761-d165-c186-fe6b0520,9749e3ba-318d-438c-8324-4dc5a80fc6fd,,,"1,614.5 m2","Warehouse / Factory for sale in Tatalon, Metro Manila",14.6239261,121.0153415,"G. Araneta Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 173,535,000",,https://www.dotproperty.com.ph/commercial-for-sale-in-quezon-city-metro-manila_8399723,DS882693,,,"1,509 m2","Commercial for sale in Greater Lagro, Metro Manila",14.7291769,121.0566625,"Neopolitan Cycling Grounds, Belfast, Novaliches, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 288,994,750","(₱ 53,827 / m2)",https://www.dotproperty.com.ph/warehouse-factory-for-sale-in-bahay-toro-metro-manila_8444416,P50,,"5,369 m2","5,410 m2","Warehouse / Factory for sale in Bahay Toro, Metro Manila",14.6681873,121.0338725,"Mindanao Avenue, Project 8, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 75,290,000","(₱ 171,114 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-laging-handa-metro-manila-near-mrt-3-kamuning_8955538,MP-CP,,440 m2,149 m2,"Commercial for sale in Laging Handa, Metro Manila near MRT-3 Kamuning",14.6327758,121.0348918,"Tomas Morato Avenue, Diliman, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,,
,"Quezon City, Metro Manila","₱ 40,000,000","(₱ 62,016 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-balingasa-metro-manila-near-lrt-1-balintawak_49c4f76c7ff2-924f-3882-7107-f91d7089,PRESOP-RS,,645 m2,129 m2,"Commercial for sale in Balingasa, Metro Manila near LRT-1 Balintawak",14.6516198,121.0011652,"Balintawak, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 28,000,000","(₱ 80,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-tandang-sora-metro-manila_f493d0dbb8f2-2bfe-3bb2-bcb5-826d7089,PRESOP-MV,,350 m2,344 m2,"Commercial for sale in Tandang Sora, Metro Manila",14.6819218,121.0421102,"Tandang Sora, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 316,710,000","(₱ 170,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-pansol-metro-manila_9e6a71741c52-2bfe-3bb2-8a28-886d7089,PRESOP-MV,,"1,863 m2","1,863 m2","Commercial for sale in Pansol, Metro Manila",14.6656483,121.0822362,"Matandang Balara, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 28,000,000","(₱ 250,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-kamuning-metro-manila-near-mrt-3-kamuning_9a40f9632f29-d05e-6772-411c-e97d7089,PRESOP-MV,,112 m2,112 m2,"Commercial for sale in Kamuning, Metro Manila near MRT-3 Kamuning",14.6274602,121.0385269,"Kamuning, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 138,000,000","(₱ 170,370 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-kalusugan-metro-manila_520c070c2e8a-e05e-6772-bacb-ee8d7089,PRESOP-MV,,810 m2,600 m2,"Commercial for sale in Kalusugan, Metro Manila",14.6221589,121.0255178,"E. Rodriguez Sr. Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 200,000,000","(₱ 92,039 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_64fe0822f8c1-351f-b935-0582-77f52557,JRE-2590,,"2,173 m2",882 m2,"Commercial for sale in Bahay Toro, Metro Manila",14.6658987,121.0314875,"Congressional Ave, Project 8, Quezon City, Kalakhang Maynila, Pilipinas",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,,
,"Quezon City, Metro Manila","₱ 180,000,000","(₱ 180,000 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bagumbayan-metro-manila_2932db6e8e16-b120-a165-2caa-6b48fed6,DS88-002204,,"1,000 m2",450 m2,"Commercial for sale in Bagumbayan, Metro Manila",14.609,121.07676,"185 East . Rodriguez Jr. Avenue, Lungsod Quezon, Kalakhang Maynila, Pilipinas","['Air conditioning', 'Car park']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 304,500,000","(₱ 210,000 / m2)",https://www.dotproperty.com.ph/commercial-for-sale-in-south-triangle-metro-manila-near-mrt-3-quezon-avenue_4786684,102ba830-c5d9-4dfc-b30e-0e1b014f47b6,,"1,450 m2",,"Commercial for sale in South Triangle, Metro Manila near MRT-3 Quezon Avenue",14.637786,121.032355,"17b Scout Borromeo St, Diliman, Quezon City, Metro Manila, Philippines",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 420,000,000","(₱ 46,080 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_7003c83b4566-2510-2662-3aa7-f0a28089,DS88-001688,,"9,114.65 m2","2,763.32 m2","Commercial for sale in Bahay Toro, Metro Manila",14.6718279,121.0421977,"8 Congressional Avenue, Project 8, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 200,000,000","(₱ 92,030 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_ef258a6099b7-2510-2662-fff1-25a28089,DS88-001689,,"2,173.2 m2",881.55 m2,"Commercial for sale in Bahay Toro, Metro Manila",14.6701714,121.0364434,"#10 Congressional Avenue, Project 8, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,"Quezon City, Metro Manila","₱ 350,000,000","(₱ 103,986 / m2)",https://www.dotproperty.com.ph/ads/commercial-for-sale-in-bahay-toro-metro-manila_5932cb97104b-930e-bff2-5efe-96a28089,DS88-001690,,"3,365.84 m2","1,338.3 m2","Commercial for sale in Bahay Toro, Metro Manila",14.6716368,121.042533,"17 Congressional Avenue, Project 8, Lungsod Quezon, Kalakhang Maynila, Pilipinas",['Car park'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
